fs_adc_Hz,adc_interval_s,guard_us,window_us,points_required_per_side,points_available_per_side,minimum_topology_margin_us,sampling_geometry_feasible,modelB_worst_extrapolation_bias_percent,modelB_median_kR,residual_50ns_inside_guard,selected,locked_guard_us,locked_window_us,locked_points_per_side,trigger_mode
4000000,2.5e-07,0.8,4,3,17,2.2,1,4.15659916600554,1.0016751706064,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,4,4,17,2.2,1,4.15659916600554,1.0016751706064,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,4,5,17,2.2,1,4.15659916600554,1.0016751706064,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,4,6,17,2.2,1,4.15659916600554,1.0016751706064,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,4,8,17,2.2,1,4.15659916600554,1.0016751706064,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,5,3,21,1.2,1,5.55414746381146,1.00034670670245,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,5,4,21,1.2,1,5.55414746381146,1.00034670670245,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,5,5,21,1.2,1,5.55414746381146,1.00034670670245,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,5,6,21,1.2,1,5.55414746381146,1.00034670670245,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,5,8,21,1.2,1,5.55414746381146,1.00034670670245,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,1.5,3,7,4.5,1,2.09253203571146,1.00075252273596,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,1.5,4,7,4.5,1,2.09253203571146,1.00075252273596,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,1.5,5,7,4.5,1,2.09253203571146,1.00075252273596,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,1.5,6,7,4.5,1,2.09253203571146,1.00075252273596,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,1.5,8,7,4.5,0,NaN,NaN,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,2,3,9,4,1,2.54393236446713,1.00095393947916,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,2,4,9,4,1,2.54393236446713,1.00095393947916,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,2,5,9,4,1,2.54393236446713,1.00095393947916,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,2,6,9,4,1,2.54393236446713,1.00095393947916,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,2,8,9,4,1,2.54393236446713,1.00095393947916,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,2.5,3,11,3.5,1,3.04394550894322,1.00117723729527,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,2.5,4,11,3.5,1,3.04394550894322,1.00117723729527,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,2.5,5,11,3.5,1,3.04394550894322,1.00117723729527,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,2.5,6,11,3.5,1,3.04394550894322,1.00117723729527,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,2.5,8,11,3.5,1,3.04394550894322,1.00117723729527,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,3,3,13,3,1,3.59253313555034,1.00142243654285,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,3,4,13,3,1,3.59253313555034,1.00142243654285,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,3,5,13,3,1,3.59253313555034,1.00142243654285,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,3,6,13,3,1,3.59253313555034,1.00142243654285,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,3,8,13,3,1,3.59253313555034,1.00142243654285,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,4,3,17,2,1,4.86384755945539,1.00197862023713,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,4,4,17,2,1,4.86384755945539,1.00197862023713,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,4,5,17,2,1,4.86384755945539,1.00197862023713,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,4,6,17,2,1,4.86384755945539,1.00197862023713,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,4,8,17,2,1,4.86384755945539,1.00197862023713,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,5,3,21,1,1,6.41003447579521,0.998195950027007,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,5,4,21,1,1,6.41003447579521,0.998195950027007,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,5,5,21,1,1,6.41003447579521,0.998195950027007,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,5,6,21,1,1,6.41003447579521,0.998195950027007,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,1,5,8,21,1,1,6.41003447579521,0.998195950027007,1,0,0.2,1.5,6,designed_PWM_SOC_burst
5000000,2e-07,0.2,1.5,3,8,5.3,1,1.16562470357055,1.00017507633766,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,1.5,4,8,5.3,1,1.16562470357055,1.00017507633766,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,1.5,5,8,5.3,1,1.16562470357055,1.00017507633766,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,1.5,6,8,5.3,1,1.16562470357055,1.00017507633766,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,1.5,8,8,5.3,1,1.16562470357055,1.00017507633766,1,1,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,2,3,11,4.8,1,1.17809914263799,1.00028989456286,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,2,4,11,4.8,1,1.17809914263799,1.00028989456286,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,2,5,11,4.8,1,1.17809914263799,1.00028989456286,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,2,6,11,4.8,1,1.17809914263799,1.00028989456286,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,2,8,11,4.8,1,1.17809914263799,1.00028989456286,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,2.5,3,13,4.3,1,1.26461385199086,1.0003838811996,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,2.5,4,13,4.3,1,1.26461385199086,1.0003838811996,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,2.5,5,13,4.3,1,1.26461385199086,1.0003838811996,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,2.5,6,13,4.3,1,1.26461385199086,1.0003838811996,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,2.5,8,13,4.3,1,1.26461385199086,1.0003838811996,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,3,3,16,3.8,1,1.63950439570215,1.00055104938879,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,3,4,16,3.8,1,1.63950439570215,1.00055104938879,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,3,5,16,3.8,1,1.63950439570215,1.00055104938879,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,3,6,16,3.8,1,1.63950439570215,1.00055104938879,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,3,8,16,3.8,1,1.63950439570215,1.00055104938879,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,4,3,21,2.8,1,2.42005220562468,1.00089958608986,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,4,4,21,2.8,1,2.42005220562468,1.00089958608986,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,4,5,21,2.8,1,2.42005220562468,1.00089958608986,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,4,6,21,2.8,1,2.42005220562468,1.00089958608986,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,4,8,21,2.8,1,2.42005220562468,1.00089958608986,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,5,3,26,1.8,1,3.39499868033222,1.00133566812228,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,5,4,26,1.8,1,3.39499868033222,1.00133566812228,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,5,5,26,1.8,1,3.39499868033222,1.00133566812228,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,5,6,26,1.8,1,3.39499868033222,1.00133566812228,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.2,5,8,26,1.8,1,3.39499868033222,1.00133566812228,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,1.5,3,8,5,1,1.20330604149163,1.00033941391764,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,1.5,4,8,5,1,1.20330604149163,1.00033941391764,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,1.5,5,8,5,1,1.20330604149163,1.00033941391764,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,1.5,6,8,5,1,1.20330604149163,1.00033941391764,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,1.5,8,8,5,1,1.20330604149163,1.00033941391764,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,2,3,11,4.5,1,1.52844959001544,1.00050128065776,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,2,4,11,4.5,1,1.52844959001544,1.00050128065776,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,2,5,11,4.5,1,1.52844959001544,1.00050128065776,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,2,6,11,4.5,1,1.52844959001544,1.00050128065776,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,2,8,11,4.5,1,1.52844959001544,1.00050128065776,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,2.5,3,13,4,1,1.80961917193606,1.0006266562473,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,2.5,4,13,4,1,1.80961917193606,1.0006266562473,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,2.5,5,13,4,1,1.80961917193606,1.0006266562473,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,2.5,6,13,4,1,1.80961917193606,1.0006266562473,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,2.5,8,13,4,1,1.80961917193606,1.0006266562473,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,3,3,16,3.5,1,2.28977027644208,1.0008409426179,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,3,4,16,3.5,1,2.28977027644208,1.0008409426179,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,3,5,16,3.5,1,2.28977027644208,1.0008409426179,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,3,6,16,3.5,1,2.28977027644208,1.0008409426179,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,3,8,16,3.5,1,2.28977027644208,1.0008409426179,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,4,3,21,2.5,1,3.24558479801214,1.00126810175423,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,4,4,21,2.5,1,3.24558479801214,1.00126810175423,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,4,5,21,2.5,1,3.24558479801214,1.00126810175423,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,4,6,21,2.5,1,3.24558479801214,1.00126810175423,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,4,8,21,2.5,1,3.24558479801214,1.00126810175423,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,5,3,26,1.5,1,4.39558459288987,1.00178292051029,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,5,4,26,1.5,1,4.39558459288987,1.00178292051029,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,5,5,26,1.5,1,4.39558459288987,1.00178292051029,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,5,6,26,1.5,1,4.39558459288987,1.00178292051029,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.5,5,8,26,1.5,1,4.39558459288987,1.00178292051029,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,1.5,3,8,4.7,1,1.63991472675471,1.0005508097693,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,1.5,4,8,4.7,1,1.63991472675471,1.0005508097693,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,1.5,5,8,4.7,1,1.63991472675471,1.0005508097693,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,1.5,6,8,4.7,1,1.63991472675471,1.0005508097693,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,1.5,8,8,4.7,1,1.63991472675471,1.0005508097693,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,2,3,11,4.2,1,2.10852995092323,1.00075976999714,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,2,4,11,4.2,1,2.10852995092323,1.00075976999714,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,2,5,11,4.2,1,2.10852995092323,1.00075976999714,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,2,6,11,4.2,1,2.10852995092323,1.00075976999714,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,2,8,11,4.2,1,2.10852995092323,1.00075976999714,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,2.5,3,13,3.7,1,2.45986179608017,1.00091656440493,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,2.5,4,13,3.7,1,2.45986179608017,1.00091656440493,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,2.5,5,13,3.7,1,2.45986179608017,1.00091656440493,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,2.5,6,13,3.7,1,2.45986179608017,1.00091656440493,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,2.5,8,13,3.7,1,2.45986179608017,1.00091656440493,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,3,3,16,3.2,1,3.04519358679335,1.00117801358065,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,3,4,16,3.2,1,3.04519358679335,1.00117801358065,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,3,5,16,3.2,1,3.04519358679335,1.00117801358065,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,3,6,16,3.2,1,3.04519358679335,1.00117801358065,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,3,8,16,3.2,1,3.04519358679335,1.00117801358065,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,4,3,21,2.2,1,4.17613960069097,1.00168386905941,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,4,4,21,2.2,1,4.17613960069097,1.00168386905941,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,4,5,21,2.2,1,4.17613960069097,1.00168386905941,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,4,6,21,2.2,1,4.17613960069097,1.00168386905941,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,4,8,21,2.2,1,4.17613960069097,1.00168386905941,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,5,3,26,1.2,1,5.58043058028197,1.00028095370618,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,5,4,26,1.2,1,5.58043058028197,1.00028095370618,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,5,5,26,1.2,1,5.58043058028197,1.00028095370618,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,5,6,26,1.2,1,5.58043058028197,1.00028095370618,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,0.8,5,8,26,1.2,1,5.58043058028197,1.00028095370618,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,1.5,3,8,4.5,1,2.01493074863569,1.00071790604563,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,1.5,4,8,4.5,1,2.01493074863569,1.00071790604563,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,1.5,5,8,4.5,1,2.01493074863569,1.00071790604563,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,1.5,6,8,4.5,1,2.01493074863569,1.00071790604563,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,1.5,8,8,4.5,1,2.01493074863569,1.00071790604563,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,2,3,11,4,1,2.55370559868379,1.00095828681565,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,2,4,11,4,1,2.55370559868379,1.00095828681565,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,2,5,11,4,1,2.55370559868379,1.00095828681565,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,2,6,11,4,1,2.55370559868379,1.00095828681565,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,2,8,11,4,1,2.55370559868379,1.00095828681565,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,2.5,3,13,3.5,1,2.95178269019452,1.00113604362686,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,2.5,4,13,3.5,1,2.95178269019452,1.00113604362686,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,2.5,5,13,3.5,1,2.95178269019452,1.00113604362686,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,2.5,6,13,3.5,1,2.95178269019452,1.00113604362686,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,2.5,8,13,3.5,1,2.95178269019452,1.00113604362686,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,3,3,16,3,1,3.60719010853398,1.00142895936249,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,3,4,16,3,1,3.60719010853398,1.00142895936249,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,3,5,16,3,1,3.60719010853398,1.00142895936249,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,3,6,16,3,1,3.60719010853398,1.00142895936249,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,3,8,16,3,1,3.60719010853398,1.00142895936249,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,4,3,21,2,1,4.88487661620305,1.00198233558366,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,4,4,21,2,1,4.88487661620305,1.00198233558366,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,4,5,21,2,1,4.88487661620305,1.00198233558366,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,4,6,21,2,1,4.88487661620305,1.00198233558366,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,4,8,21,2,1,4.88487661620305,1.00198233558366,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,5,3,26,1,1,6.43631499619506,0.998130189530963,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,5,4,26,1,1,6.43631499619506,0.998130189530963,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,5,5,26,1,1,6.43631499619506,0.998130189530963,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,5,6,26,1,1,6.43631499619506,0.998130189530963,1,0,0.2,1.5,8,designed_PWM_SOC_burst
5000000,2e-07,1,5,8,26,1,1,6.43631499619506,0.998130189530963,1,0,0.2,1.5,8,designed_PWM_SOC_burst
